taxon_id,speciesname,type_intensity,threat
2680274,Bryhnia_novae-angliae,WoodlandForest_primary,0
2680274,Bryhnia_novae-angliae,WoodlandForest_prod,2
2681914,Herzogiella_turfacea,WoodlandForest_multi,2
2681914,Herzogiella_turfacea,WoodlandForest_primary,0
2681914,Herzogiella_turfacea,WoodlandForest_prod,4
2682851,Buxbaumia_viridis,WoodlandForest_multi,13
2682851,Buxbaumia_viridis,WoodlandForest_primary,0
2682851,Buxbaumia_viridis,WoodlandForest_prod,18
2685577,Abies_nebrodensis,WoodlandForest_multi,1
2685577,Abies_nebrodensis,WoodlandForest_primary,0
2685577,Abies_nebrodensis,WoodlandForest_prod,1
2703659,Bromus_grossus,Cropland_high,22
2703659,Bromus_grossus,Cropland_low,7
2703659,Bromus_grossus,Cropland_med,12
2704674,Puccinellia_phryganodes,Pasture_high,1
2704674,Puccinellia_phryganodes,Pasture_low,0
2704720,Puccinellia_pungens,Pasture_high,7
2704720,Puccinellia_pungens,Pasture_low,3
2704845,Cinna_latifolia,WoodlandForest_multi,2
2704845,Cinna_latifolia,WoodlandForest_primary,0
2704845,Cinna_latifolia,WoodlandForest_prod,6
2717871,Eleocharis_carniolica,Cropland_high,11
2717871,Eleocharis_carniolica,Cropland_low,4
2717871,Eleocharis_carniolica,Cropland_med,7
2717871,Eleocharis_carniolica,Pasture_high,4
2717871,Eleocharis_carniolica,Pasture_low,3
2739933,Colchicum_arenarium,Pasture_high,4
2739933,Colchicum_arenarium,Pasture_low,1
2740599,Androcymbium_europaeum,Pasture_high,5
2740599,Androcymbium_europaeum,Pasture_low,2
2747813,Crocus_etruscus,Cropland_high,1
2747813,Crocus_etruscus,Cropland_low,0
2747813,Crocus_etruscus,Cropland_med,1
2747813,Crocus_etruscus,Pasture_high,3
2747813,Crocus_etruscus,Pasture_low,1
2747813,Crocus_etruscus,WoodlandForest_multi,1
2747813,Crocus_etruscus,WoodlandForest_primary,0
2747813,Crocus_etruscus,WoodlandForest_prod,2
2750279,Gladiolus_palustris,Pasture_high,8
2750279,Gladiolus_palustris,Pasture_low,3
2750279,Gladiolus_palustris,WoodlandForest_multi,1
2750279,Gladiolus_palustris,WoodlandForest_primary,0
2750279,Gladiolus_palustris,WoodlandForest_prod,2
2767252,Scilla_litardierei,Pasture_high,2
2767252,Scilla_litardierei,Pasture_low,0
2767362,Scilla_beirana,Pasture_high,6
2767362,Scilla_beirana,Pasture_low,2
2767362,Scilla_odorata,WoodlandForest_multi,0
2767362,Scilla_odorata,WoodlandForest_primary,0
2767362,Scilla_odorata,WoodlandForest_prod,1
2769766,Ruscus_aculeatus,WoodlandForest_multi,7
2769766,Ruscus_aculeatus,WoodlandForest_primary,0
2769766,Ruscus_aculeatus,WoodlandForest_prod,12
2793844,Ophrys_lunulata,Pasture_high,2
2793844,Ophrys_lunulata,Pasture_low,1
2805343,Spiranthes_aestivalis,Pasture_high,11
2805343,Spiranthes_aestivalis,Pasture_low,4
2810666,Dactylorhiza_kalopissii,Pasture_high,2
2810666,Dactylorhiza_kalopissii,Pasture_low,1
2820517,Cypripedium_calceolus,Pasture_high,18
2820517,Cypripedium_calceolus,Pasture_low,9
2820517,Cypripedium_calceolus,WoodlandForest_multi,12
2820517,Cypripedium_calceolus,WoodlandForest_primary,0
2820517,Cypripedium_calceolus,WoodlandForest_prod,18
2855356,Galanthus_nivalis,Pasture_high,12
2855356,Galanthus_nivalis,Pasture_low,5
2855356,Galanthus_nivalis,WoodlandForest_multi,9
2855356,Galanthus_nivalis,WoodlandForest_primary,0
2855356,Galanthus_nivalis,WoodlandForest_prod,13
2858201,Narcissus_viridiflorus,Pasture_high,2
2858201,Narcissus_viridiflorus,Pasture_low,1
2858431,Narcissus_asturiensis,Pasture_high,6
2858431,Narcissus_asturiensis,Pasture_low,2
2858431,Narcissus_asturiensis,WoodlandForest_multi,2
2858431,Narcissus_asturiensis,WoodlandForest_primary,0
2858431,Narcissus_asturiensis,WoodlandForest_prod,2
2858501,Narcissus_triandrus,Pasture_high,3
2858501,Narcissus_triandrus,Pasture_low,2
2858501,Narcissus_triandrus,WoodlandForest_multi,3
2858501,Narcissus_triandrus,WoodlandForest_primary,0
2858501,Narcissus_triandrus,WoodlandForest_prod,4
2858572,Narcissus_scaberulus,Pasture_high,2
2858572,Narcissus_scaberulus,Pasture_low,1
2858654,Narcissus_cyclamineus,Pasture_high,5
2858654,Narcissus_cyclamineus,Pasture_low,2
2858654,Narcissus_cyclamineus,WoodlandForest_multi,1
2858654,Narcissus_cyclamineus,WoodlandForest_primary,0
2858654,Narcissus_cyclamineus,WoodlandForest_prod,2
2858662,Narcissus_nevadensis,Pasture_high,2
2858662,Narcissus_nevadensis,Pasture_low,1
2858846,Narcissus_bulbocodium,Pasture_high,7
2858846,Narcissus_bulbocodium,Pasture_low,3
2858846,Narcissus_bulbocodium,WoodlandForest_multi,1
2858846,Narcissus_bulbocodium,WoodlandForest_primary,0
2858846,Narcissus_bulbocodium,WoodlandForest_prod,1
2858924,Narcissus_fernandesii,Pasture_high,6
2858924,Narcissus_fernandesii,Pasture_low,3
2913153,Galium_moldavicum,Cropland_high,2
2913153,Galium_moldavicum,Cropland_low,0
2913153,Galium_moldavicum,Cropland_med,2
2913153,Galium_moldavicum,Pasture_high,3
2913153,Galium_moldavicum,Pasture_low,1
2914482,Galium_cracoviense,Pasture_high,1
2914482,Galium_cracoviense,Pasture_low,0
3002003,Agrimonia_pilosa,Cropland_high,5
3002003,Agrimonia_pilosa,Cropland_low,1
3002003,Agrimonia_pilosa,Cropland_med,4
3002003,Agrimonia_pilosa,Pasture_high,8
3002003,Agrimonia_pilosa,Pasture_low,3
3002003,Agrimonia_pilosa,WoodlandForest_multi,2
3002003,Agrimonia_pilosa,WoodlandForest_primary,0
3002003,Agrimonia_pilosa,WoodlandForest_prod,3
3032811,Saxifraga_hirculus,Pasture_high,8
3032811,Saxifraga_hirculus,Pasture_low,3
3033623,Pulsatilla_patens,Pasture_high,7
3033623,Pulsatilla_patens,Pasture_low,2
3033623,Pulsatilla_patens,WoodlandForest_multi,2
3033623,Pulsatilla_patens,WoodlandForest_primary,0
3033623,Pulsatilla_patens,WoodlandForest_prod,4
3040701,Coincya_rupestris,Pasture_high,2
3040701,Coincya_rupestris,Pasture_low,1
3040944,Ionopsidium_acaule,Pasture_high,2
3040944,Ionopsidium_acaule,Pasture_low,1
3045253,Thlaspi_jankae,Cropland_high,1
3045253,Thlaspi_jankae,Cropland_low,0
3045253,Thlaspi_jankae,Cropland_med,1
3045253,Thlaspi_jankae,Pasture_high,2
3045253,Thlaspi_jankae,Pasture_low,0
3046747,Sisymbrium_cavanillesianum,Cropland_high,5
3046747,Sisymbrium_cavanillesianum,Cropland_low,1
3046747,Sisymbrium_cavanillesianum,Cropland_med,3
3066236,Euphorbia_nevadensis,Pasture_high,2
3066236,Euphorbia_nevadensis,Pasture_low,1
3068150,Euphorbia_transtagana,WoodlandForest_multi,2
3068150,Euphorbia_transtagana,WoodlandForest_primary,0
3068150,Euphorbia_transtagana,WoodlandForest_prod,3
3085371,Moehringia_lateriflora,Pasture_high,1
3085371,Moehringia_lateriflora,Pasture_low,0
3085371,Moehringia_lateriflora,WoodlandForest_multi,1
3085371,Moehringia_lateriflora,WoodlandForest_primary,0
3085371,Moehringia_lateriflora,WoodlandForest_prod,3
3093358,Picris_willkommii,Pasture_high,6
3093358,Picris_willkommii,Pasture_low,2
3108080,Senecio_lagascanus,Pasture_high,2
3108080,Senecio_lagascanus,Pasture_low,1
3113465,Cirsium_brachycephalum,Pasture_high,9
3113465,Cirsium_brachycephalum,Pasture_low,3
3121387,Artemisia_pancicii,Pasture_high,1
3121387,Artemisia_pancicii,Pasture_low,0
3121429,Artemisia_granatensis,Pasture_high,2
3121429,Artemisia_granatensis,Pasture_low,1
3125941,Santolina_semidentata,Pasture_high,2
3125941,Santolina_semidentata,Pasture_low,1
3128022,Centaurea_jankae,Cropland_high,1
3128022,Centaurea_jankae,Cropland_low,0
3128022,Centaurea_jankae,Cropland_med,1
3128022,Centaurea_jankae,Pasture_high,2
3128022,Centaurea_jankae,Pasture_low,0
3131776,Helichrysum_monogynum,Pasture_high,2
3131776,Helichrysum_monogynum,Pasture_low,1
3132517,Lamyropsis_microcephala,Pasture_high,2
3132517,Lamyropsis_microcephala,Pasture_low,1
3132537,Hymenostemma_pseudanthemis,WoodlandForest_multi,1
3132537,Hymenostemma_pseudanthemis,WoodlandForest_primary,0
3132537,Hymenostemma_pseudanthemis,WoodlandForest_prod,1
3133531,Leontodon_microcephalus,Pasture_high,2
3133531,Leontodon_microcephalus,Pasture_low,1
3142178,Leuzea_rhaponticoides,Pasture_high,6
3142178,Leuzea_rhaponticoides,Pasture_low,3
3142178,Leuzea_rhaponticoides,WoodlandForest_multi,3
3142178,Leuzea_rhaponticoides,WoodlandForest_primary,0
3142178,Leuzea_rhaponticoides,WoodlandForest_prod,5
3143056,Crepis_crocifolia,Pasture_high,2
3143056,Crepis_crocifolia,Pasture_low,1
3169315,Cyclamen_fatrense,WoodlandForest_multi,1
3169315,Cyclamen_fatrense,WoodlandForest_primary,0
3169315,Cyclamen_fatrense,WoodlandForest_prod,2
3170040,Gentiana_lutea,Pasture_high,13
3170040,Gentiana_lutea,Pasture_low,5
3170040,Gentiana_lutea,WoodlandForest_multi,1
3170040,Gentiana_lutea,WoodlandForest_primary,0
3170040,Gentiana_lutea,WoodlandForest_prod,1
3630865,Seseli_intricatum,Pasture_high,2
3630865,Seseli_intricatum,Pasture_low,1
3631681,Ammi_trifoliatum,Pasture_high,5
3631681,Ammi_trifoliatum,Pasture_low,2
3633778,Eryngium_alpinum,Cropland_high,2
3633778,Eryngium_alpinum,Cropland_low,1
3633778,Eryngium_alpinum,Cropland_med,1
3633778,Eryngium_alpinum,Pasture_high,3
3633778,Eryngium_alpinum,Pasture_low,1
3636648,Ferula_sadleriana,Pasture_high,1
3636648,Ferula_sadleriana,Pasture_low,0
3637114,Angelica_palustris,Pasture_high,10
3637114,Angelica_palustris,Pasture_low,4
3639728,Sanicula_azorica,Pasture_high,5
3639728,Sanicula_azorica,Pasture_low,2
3639728,Sanicula_azorica,WoodlandForest_multi,1
3639728,Sanicula_azorica,WoodlandForest_primary,0
3639728,Sanicula_azorica,WoodlandForest_prod,1
3641026,Eryngium_viviparum,Pasture_high,4
3641026,Eryngium_viviparum,Pasture_low,1
3642488,Chaerophyllum_azoricum,Pasture_high,5
3642488,Chaerophyllum_azoricum,Pasture_low,2
3724818,Tozzia_carpathica,WoodlandForest_multi,3
3724818,Tozzia_carpathica,WoodlandForest_primary,0
3724818,Tozzia_carpathica,WoodlandForest_prod,3
3737600,Scrophularia_herminii,Pasture_high,2
3737600,Scrophularia_herminii,Pasture_low,1
3737855,Euphrasia_marchesettii,Pasture_high,2
3737855,Euphrasia_marchesettii,Pasture_low,0
3738598,Euphrasia_grandiflora,Pasture_high,6
3738598,Euphrasia_grandiflora,Pasture_low,2
3740173,Euphrasia_azorica,Pasture_high,6
3740173,Euphrasia_azorica,Pasture_low,2
3742430,Anarrhinum_longipedicelatum,WoodlandForest_multi,1
3742430,Anarrhinum_longipedicelatum,WoodlandForest_primary,0
3742430,Anarrhinum_longipedicelatum,WoodlandForest_prod,1
3753813,Saxifraga_osloënsis,Pasture_high,1
3753813,Saxifraga_osloënsis,Pasture_low,0
3802666,Atropa_baetica,WoodlandForest_multi,1
3802666,Atropa_baetica,WoodlandForest_primary,0
3802666,Atropa_baetica,WoodlandForest_prod,2
3826194,Erodium_rupicola,Pasture_high,2
3826194,Erodium_rupicola,Pasture_low,1
3828671,Erodium_astragaloides,Pasture_high,2
3828671,Erodium_astragaloides,Pasture_low,1
3838874,Gentiana_ligustica,Pasture_high,3
3838874,Gentiana_ligustica,Pasture_low,1
3838874,Gentiana_ligustica,WoodlandForest_multi,1
3838874,Gentiana_ligustica,WoodlandForest_primary,0
3838874,Gentiana_ligustica,WoodlandForest_prod,2
3844100,Gentianella_bohemica,Cropland_high,6
3844100,Gentianella_bohemica,Cropland_low,2
3844100,Gentianella_bohemica,Cropland_med,4
3844100,Gentianella_bohemica,Pasture_high,6
3844100,Gentianella_bohemica,Pasture_low,2
3903269,Dracocephalum_austriacum,Pasture_high,1
3903269,Dracocephalum_austriacum,Pasture_low,0
3921209,Ranunculus_weyleri,Pasture_high,2
3921209,Ranunculus_weyleri,Pasture_low,1
3921309,Aquilegia_bertolonii,Pasture_high,3
3921309,Aquilegia_bertolonii,Pasture_low,2
3921309,Aquilegia_bertolonii,WoodlandForest_multi,4
3921309,Aquilegia_bertolonii,WoodlandForest_primary,0
3921309,Aquilegia_bertolonii,WoodlandForest_prod,4
3921499,Aquilegia_alpina,Pasture_high,3
3921499,Aquilegia_alpina,Pasture_low,1
3921499,Aquilegia_alpina,WoodlandForest_multi,0
3921499,Aquilegia_alpina,WoodlandForest_primary,0
3921499,Aquilegia_alpina,WoodlandForest_prod,1
3988992,Lythrum_flexuosum,Pasture_high,7
3988992,Lythrum_flexuosum,Pasture_low,3
4004972,Soldanella_villosa,WoodlandForest_multi,1
4004972,Soldanella_villosa,WoodlandForest_primary,0
4004972,Soldanella_villosa,WoodlandForest_prod,2
4036062,Rumex_azoricus,Pasture_high,5
4036062,Rumex_azoricus,Pasture_low,2
4069218,Arceuthobium_azoricum,WoodlandForest_multi,1
4069218,Arceuthobium_azoricum,WoodlandForest_primary,0
4069218,Arceuthobium_azoricum,WoodlandForest_prod,1
4103685,Scabiosa_nitens,Pasture_high,5
4103685,Scabiosa_nitens,Pasture_low,2
4124641,Festuca_elegans,Pasture_high,2
4124641,Festuca_elegans,Pasture_low,1
4124641,Festuca_elegans,WoodlandForest_multi,2
4124641,Festuca_elegans,WoodlandForest_primary,0
4124641,Festuca_elegans,WoodlandForest_prod,2
4144609,Stipa_austroitalica,Pasture_high,7
4144609,Stipa_austroitalica,Pasture_low,3
4145890,Micropyropsis_tuberosa,Pasture_high,4
4145890,Micropyropsis_tuberosa,Pasture_low,2
4210368,Lactuca_watsoniana,Pasture_high,5
4210368,Lactuca_watsoniana,Pasture_low,2
4252829,Santolina_impressa,Pasture_high,2
4252829,Santolina_impressa,Pasture_low,1
4252829,Santolina_impressa,WoodlandForest_multi,1
4252829,Santolina_impressa,WoodlandForest_primary,0
4252829,Santolina_impressa,WoodlandForest_prod,2
4266337,Myotis_punicus,Cropland_high,5
4266337,Myotis_punicus,Cropland_low,3
4266337,Myotis_punicus,Cropland_med,3
4266346,Myotis_alcathoe,Pasture_high,9
4266346,Myotis_alcathoe,Pasture_low,5
4266346,Myotis_alcathoe,WoodlandForest_multi,12
4266346,Myotis_alcathoe,WoodlandForest_primary,0
4266346,Myotis_alcathoe,WoodlandForest_prod,16
4276636,Cephalozia_macounii,WoodlandForest_multi,2
4276636,Cephalozia_macounii,WoodlandForest_primary,0
4276636,Cephalozia_macounii,WoodlandForest_prod,5
4408498,Crex_crex,Cropland_high,27
4408498,Crex_crex,Cropland_low,7
4408498,Crex_crex,Cropland_med,16
4408498,Crex_crex,Pasture_high,11
4408498,Crex_crex,Pasture_low,4
4408970,Pyrrhula_murina,WoodlandForest_multi,1
4408970,Pyrrhula_murina,WoodlandForest_primary,0
4408970,Pyrrhula_murina,WoodlandForest_prod,1
4409131,Castor_fiber,Cropland_high,17
4409131,Castor_fiber,Cropland_low,5
4409131,Castor_fiber,Cropland_med,11
4409131,Castor_fiber,WoodlandForest_multi,5
4409131,Castor_fiber,WoodlandForest_primary,0
4409131,Castor_fiber,WoodlandForest_prod,7
4409308,Myotis_aurascens,Pasture_high,1
4409308,Myotis_aurascens,Pasture_low,0
4409308,Myotis_aurascens,WoodlandForest_multi,1
4409308,Myotis_aurascens,WoodlandForest_primary,0
4409308,Myotis_aurascens,WoodlandForest_prod,2
4426238,Xyletinus_tremulicola,WoodlandForest_multi,5
4426238,Xyletinus_tremulicola,WoodlandForest_primary,0
4426238,Xyletinus_tremulicola,WoodlandForest_prod,8
4427599,Stephanopachys_linearis,WoodlandForest_multi,6
4427599,Stephanopachys_linearis,WoodlandForest_primary,0
4427599,Stephanopachys_linearis,WoodlandForest_prod,10
4427602,Stephanopachys_substriatus,WoodlandForest_multi,7
4427602,Stephanopachys_substriatus,WoodlandForest_primary,0
4427602,Stephanopachys_substriatus,WoodlandForest_prod,11
4428477,Limoniscus_violaceus,WoodlandForest_multi,11
4428477,Limoniscus_violaceus,WoodlandForest_primary,0
4428477,Limoniscus_violaceus,WoodlandForest_prod,17
4451511,Cucujus_cinnaberinus,WoodlandForest_multi,15
4451511,Cucujus_cinnaberinus,WoodlandForest_primary,0
4451511,Cucujus_cinnaberinus,WoodlandForest_prod,20
4453682,Phryganophilus_ruficollis,WoodlandForest_multi,4
4453682,Phryganophilus_ruficollis,WoodlandForest_primary,0
4453682,Phryganophilus_ruficollis,WoodlandForest_prod,8
4454238,Probaticus_subrugosus,Cropland_high,7
4454238,Probaticus_subrugosus,Cropland_low,1
4454238,Probaticus_subrugosus,Cropland_med,5
4454238,Probaticus_subrugosus,Pasture_high,11
4454238,Probaticus_subrugosus,Pasture_low,4
4456155,Boros_schneideri,Cropland_low,0
4456155,Boros_schneideri,WoodlandForest_multi,7
4456155,Boros_schneideri,WoodlandForest_primary,0
4456155,Boros_schneideri,WoodlandForest_prod,11
4457579,Pytho_kolwensis,WoodlandForest_multi,4
4457579,Pytho_kolwensis,WoodlandForest_primary,0
4457579,Pytho_kolwensis,WoodlandForest_prod,7
4470538,Carabus_variolosus,Pasture_high,9
4470538,Carabus_variolosus,Pasture_low,4
4470538,Carabus_variolosus,WoodlandForest_multi,9
4470538,Carabus_variolosus,WoodlandForest_primary,0
4470538,Carabus_variolosus,WoodlandForest_prod,14
4470646,Carabus_olympiae,WoodlandForest_multi,1
4470646,Carabus_olympiae,WoodlandForest_primary,0
4470646,Carabus_olympiae,WoodlandForest_prod,2
4470816,Carabus_zawadszkii,Pasture_high,10
4470816,Carabus_zawadszkii,Pasture_low,5
4470816,Carabus_zawadszkii,WoodlandForest_multi,6
4470816,Carabus_zawadszkii,WoodlandForest_primary,0
4470816,Carabus_zawadszkii,WoodlandForest_prod,11
4470822,Carabus_hampei,Pasture_high,9
4470822,Carabus_hampei,Pasture_low,4
4470822,Carabus_hampei,WoodlandForest_multi,4
4470822,Carabus_hampei,WoodlandForest_primary,0
4470822,Carabus_hampei,WoodlandForest_prod,8
4471132,Carabus_hungaricus,Cropland_high,9
4471132,Carabus_hungaricus,Cropland_low,2
4471132,Carabus_hungaricus,Cropland_med,6
4471132,Carabus_hungaricus,Pasture_high,9
4471132,Carabus_hungaricus,Pasture_low,3
4485547,Aradus_angularis,WoodlandForest_multi,2
4485547,Aradus_angularis,WoodlandForest_primary,0
4485547,Aradus_angularis,WoodlandForest_prod,4
4525268,Eriogaster_catax,Cropland_high,18
4525268,Eriogaster_catax,Cropland_low,4
4525268,Eriogaster_catax,Cropland_med,11
4525268,Eriogaster_catax,Pasture_high,18
4525268,Eriogaster_catax,Pasture_low,8
4535092,Pseudophilotes_bavius,Cropland_high,7
4535092,Pseudophilotes_bavius,Cropland_low,2
4535092,Pseudophilotes_bavius,Cropland_med,4
4535092,Pseudophilotes_bavius,Pasture_high,8
4535092,Pseudophilotes_bavius,Pasture_low,3
4535165,Maculinea_nausithous,Cropland_high,20
4535165,Maculinea_nausithous,Cropland_low,6
4535165,Maculinea_nausithous,Cropland_med,12
4535165,Maculinea_nausithous,Pasture_high,10
4535165,Maculinea_nausithous,Pasture_low,3
4535168,Maculinea_arion,Cropland_high,17
4535168,Maculinea_arion,Cropland_low,4
4535168,Maculinea_arion,Cropland_med,10
4535168,Maculinea_arion,Pasture_high,17
4535168,Maculinea_arion,Pasture_low,7
4535168,Maculinea_arion,WoodlandForest_multi,5
4535168,Maculinea_arion,WoodlandForest_primary,0
4535168,Maculinea_arion,WoodlandForest_prod,8
4535172,Maculinea_teleius,Pasture_high,10
4535172,Maculinea_teleius,Pasture_low,3
4535172,Maculinea_teleius,WoodlandForest_multi,1
4535172,Maculinea_teleius,WoodlandForest_primary,0
4535172,Maculinea_teleius,WoodlandForest_prod,1
4535614,Lopinga_achine,Pasture_high,15
4535614,Lopinga_achine,Pasture_low,6
4535614,Lopinga_achine,WoodlandForest_multi,10
4535614,Lopinga_achine,WoodlandForest_primary,0
4535614,Lopinga_achine,WoodlandForest_prod,14
4535809,Euphydryas_aurinia,Pasture_high,18
4535809,Euphydryas_aurinia,Pasture_low,7
4535809,Euphydryas_aurinia,WoodlandForest_multi,4
4535809,Euphydryas_aurinia,WoodlandForest_primary,0
4535809,Euphydryas_aurinia,WoodlandForest_prod,7
4563479,Chilostoma_banaticum,WoodlandForest_multi,4
4563479,Chilostoma_banaticum,WoodlandForest_primary,0
4563479,Chilostoma_banaticum,WoodlandForest_prod,6
4564441,Geomalacus_maculosus,WoodlandForest_multi,5
4564441,Geomalacus_maculosus,WoodlandForest_primary,0
4564441,Geomalacus_maculosus,WoodlandForest_prod,8
4564570,Hygromia_kovacsi,WoodlandForest_multi,1
4564570,Hygromia_kovacsi,WoodlandForest_primary,0
4564570,Hygromia_kovacsi,WoodlandForest_prod,2
4567182,Vertigo_angustior,Pasture_high,16
4567182,Vertigo_angustior,Pasture_low,6
4567182,Vertigo_angustior,WoodlandForest_multi,3
4567182,Vertigo_angustior,WoodlandForest_primary,0
4567182,Vertigo_angustior,WoodlandForest_prod,5
4567211,Vertigo_genesii,Pasture_high,4
4567211,Vertigo_genesii,Pasture_low,1
4567215,Vertigo_moulinsiana,Pasture_high,13
4567215,Vertigo_moulinsiana,Pasture_low,5
4567215,Vertigo_moulinsiana,WoodlandForest_multi,1
4567215,Vertigo_moulinsiana,WoodlandForest_primary,0
4567215,Vertigo_moulinsiana,WoodlandForest_prod,2
4567251,Vertigo_geyeri,Pasture_high,7
4567251,Vertigo_geyeri,Pasture_low,3
5007652,Rhysodes_sulcatus,WoodlandForest_multi,13
5007652,Rhysodes_sulcatus,WoodlandForest_primary,0
5007652,Rhysodes_sulcatus,WoodlandForest_prod,20
5051794,Lindenia_tetraphylla,WoodlandForest_multi,1
5051794,Lindenia_tetraphylla,WoodlandForest_primary,0
5051794,Lindenia_tetraphylla,WoodlandForest_prod,2
5051901,Stylurus_flavipes,Pasture_high,3
5051901,Stylurus_flavipes,Pasture_low,2
5051901,Stylurus_flavipes,WoodlandForest_multi,2
5051901,Stylurus_flavipes,WoodlandForest_primary,0
5051901,Stylurus_flavipes,WoodlandForest_prod,3
5051921,Gomphus_graslinii,WoodlandForest_multi,2
5051921,Gomphus_graslinii,WoodlandForest_primary,0
5051921,Gomphus_graslinii,WoodlandForest_prod,2
5109677,Cucullia_mixta,Pasture_high,2
5109677,Cucullia_mixta,Pasture_low,1
5131860,Apatura_metis,WoodlandForest_multi,2
5131860,Apatura_metis,WoodlandForest_primary,0
5131860,Apatura_metis,WoodlandForest_prod,4
5134808,Erebia_sudetica,Cropland_high,5
5134808,Erebia_sudetica,Cropland_low,2
5134808,Erebia_sudetica,Cropland_med,3
5134808,Erebia_sudetica,Pasture_high,4
5134808,Erebia_sudetica,Pasture_low,2
5134808,Erebia_sudetica,WoodlandForest_multi,0
5134808,Erebia_sudetica,WoodlandForest_primary,0
5134808,Erebia_sudetica,WoodlandForest_prod,1
5135314,Erebia_calcaria,Pasture_high,3
5135314,Erebia_calcaria,Pasture_low,1
5137708,Colias_myrmidone,Cropland_high,9
5137708,Colias_myrmidone,Cropland_low,2
5137708,Colias_myrmidone,Cropland_med,6
5137708,Colias_myrmidone,Pasture_high,13
5137708,Colias_myrmidone,Pasture_low,5
5137708,Colias_myrmidone,WoodlandForest_multi,4
5137708,Colias_myrmidone,WoodlandForest_primary,0
5137708,Colias_myrmidone,WoodlandForest_prod,6
5137908,Leptidea_morsei,Pasture_high,10
5137908,Leptidea_morsei,Pasture_low,5
5137908,Leptidea_morsei,WoodlandForest_multi,7
5137908,Leptidea_morsei,WoodlandForest_primary,0
5137908,Leptidea_morsei,WoodlandForest_prod,9
5141262,Zerynthia_polyxena,Cropland_high,13
5141262,Zerynthia_polyxena,Cropland_low,4
5141262,Zerynthia_polyxena,Cropland_med,9
5141262,Zerynthia_polyxena,Pasture_high,12
5141262,Zerynthia_polyxena,Pasture_low,4
5141262,Zerynthia_polyxena,WoodlandForest_multi,1
5141262,Zerynthia_polyxena,WoodlandForest_primary,0
5141262,Zerynthia_polyxena,WoodlandForest_prod,2
5218409,Triturus_montandoni,Pasture_high,5
5218409,Triturus_montandoni,Pasture_low,2
5218409,Triturus_montandoni,WoodlandForest_multi,4
5218409,Triturus_montandoni,WoodlandForest_primary,0
5218409,Triturus_montandoni,WoodlandForest_prod,8
5218464,Pipistrellus_kuhlii,Cropland_high,15
5218464,Pipistrellus_kuhlii,Cropland_low,6
5218464,Pipistrellus_kuhlii,Cropland_med,10
5218464,Pipistrellus_kuhlii,Pasture_high,8
5218464,Pipistrellus_kuhlii,Pasture_low,2
5218464,Pipistrellus_kuhlii,WoodlandForest_multi,3
5218464,Pipistrellus_kuhlii,WoodlandForest_primary,0
5218464,Pipistrellus_kuhlii,WoodlandForest_prod,6
5218465,Pipistrellus_pipistrellus,Cropland_high,24
5218465,Pipistrellus_pipistrellus,Cropland_low,8
5218465,Pipistrellus_pipistrellus,Cropland_med,15
5218465,Pipistrellus_pipistrellus,Pasture_high,15
5218465,Pipistrellus_pipistrellus,Pasture_low,7
5218465,Pipistrellus_pipistrellus,WoodlandForest_multi,10
5218465,Pipistrellus_pipistrellus,WoodlandForest_primary,0
5218465,Pipistrellus_pipistrellus,WoodlandForest_prod,13
5218471,Pipistrellus_nathusii,Cropland_high,17
5218471,Pipistrellus_nathusii,Cropland_low,4
5218471,Pipistrellus_nathusii,Cropland_med,11
5218471,Pipistrellus_nathusii,Pasture_high,13
5218471,Pipistrellus_nathusii,Pasture_low,5
5218471,Pipistrellus_nathusii,WoodlandForest_multi,10
5218471,Pipistrellus_nathusii,WoodlandForest_primary,0
5218471,Pipistrellus_nathusii,WoodlandForest_prod,14
5218476,Pipistrellus_maderensis,Pasture_high,2
5218476,Pipistrellus_maderensis,Pasture_low,1
5218507,Plecotus_auritus,WoodlandForest_multi,13
5218507,Plecotus_auritus,WoodlandForest_primary,0
5218507,Plecotus_auritus,WoodlandForest_prod,18
5218522,Nyctalus_leisleri,Cropland_high,19
5218522,Nyctalus_leisleri,Cropland_low,6
5218522,Nyctalus_leisleri,Cropland_med,12
5218522,Nyctalus_leisleri,Pasture_high,15
5218522,Nyctalus_leisleri,Pasture_low,7
5218522,Nyctalus_leisleri,WoodlandForest_multi,14
5218522,Nyctalus_leisleri,WoodlandForest_primary,0
5218522,Nyctalus_leisleri,WoodlandForest_prod,20
5218523,Nyctalus_azoreum,Pasture_high,2
5218523,Nyctalus_azoreum,Pasture_low,1
5218524,Nyctalus_noctula,Cropland_high,14
5218524,Nyctalus_noctula,Cropland_low,6
5218524,Nyctalus_noctula,Cropland_med,9
5218524,Nyctalus_noctula,Pasture_high,15
5218524,Nyctalus_noctula,Pasture_low,7
5218524,Nyctalus_noctula,WoodlandForest_multi,12
5218524,Nyctalus_noctula,WoodlandForest_primary,0
5218524,Nyctalus_noctula,WoodlandForest_prod,18
5218525,Nyctalus_lasiopterus,WoodlandForest_multi,11
5218525,Nyctalus_lasiopterus,WoodlandForest_primary,0
5218525,Nyctalus_lasiopterus,WoodlandForest_prod,16
5218878,Martes_martes,Cropland_high,10
5218878,Martes_martes,Cropland_low,5
5218878,Martes_martes,Cropland_med,7
5218878,Martes_martes,WoodlandForest_multi,11
5218878,Martes_martes,WoodlandForest_primary,0
5218878,Martes_martes,WoodlandForest_prod,17
